Date,Country,Lat,Long,Confirmed,Recovered,Deaths
6,West Bank and Gaza,31.9522,35.2332,2428,451,8
6,Western Sahara,24.2155,-12.8858,10,8,1
6,Yemen,15.552727,48.516388,1158,488,312
6,Zambia,-13.133897,27.849332,1594,1329,24
6,Zimbabwe,-19.015438,29.154857,591,162,7
7,Afghanistan,33.93911,67.709953,36036,24793,1248
7,Albania,41.1533,20.1683,4637,2637,134
7,Algeria,28.0339,1.6596,26764,18076,1146
7,Andorra,42.5063,1.5218,897,803,52
7,Angola,-11.2027,17.8739,916,242,39
7,Antigua and Barbuda,17.0608,-61.7964,82,60,3
7,Argentina,-38.4161,-63.6167,158334,68022,2893
7,Armenia,40.0691,45.0382,36996,26243,700
7,Australia,-35.4735,149.0124,14403,9019,155
7,Austria,47.5162,14.5501,20338,18124,712
7,Azerbai,40.1431,47.5769,29633,22082,408
7,Bahamas,25.025885,-78.035889,326,91,11
7,Bahrain,26.0275,50.55,38747,35205,137
7,Bangladesh,23.685,90.3563,221178,122090,2874
7,Barbados,13.1939,-59.5432,108,94,7
7,Belarus,53.7098,27.9534,67002,60092,530
7,Belgium,50.8333,4.469936,65727,17425,9821
7,Belize,17.1899,-88.4976,48,26,2
7,Benin,9.3077,2.3158,1694,918,34
7,Bhutan,27.5142,90.4336,92,85,0
7,Bolivia,-16.2902,-63.5887,68281,20951,2535
7,Bosnia and Herzegovina,43.9159,17.6791,9767,4555,280
7,Botswana,-22.3285,24.6849,686,52,1
7,Brazil,-14.235,-51.9253,2394513,1785359,86449
7,Brunei,4.5353,114.7277,141,138,3
7,Bulgaria,42.7339,25.4858,10312,5306,338
7,Burkina Faso,12.2383,-1.5616,1086,920,53
7,Burma,21.9162,95.956,348,288,6
7,Burundi,-3.3731,29.9189,361,279,1
7,Cabo Verde,16.5388,-23.0418,2258,1363,22
7,Cambodia,11.55,104.9167,225,143,0
7,Cameroon,3.848,11.5021,16708,14539,385
7,Canada,53.9333,-116.5765,115470,100765,8929
7,Central African Republic,6.6111,20.9394,4598,1506,59
7,Chad,15.4542,18.7322,915,810,75
7,Chile,-35.6751,-71.543,343592,316169,9020
7,China,31.8257,117.2264,86381,80409,4652
7,Colombia,4.5709,-74.2973,240795,119667,8269
7,Comoros,-11.6455,43.3333,340,324,7
7,Congo (Brazzaville),-0.228,15.8277,3038,756,51
7,Congo (Kinshasa),-4.0383,21.7587,8801,5305,204
7,Costa Rica,9.7489,-83.7534,14600,3640,98
7,Cote d'Ivoire,7.54,-5.5471,15494,9880,94
7,Croatia,45.1,15.2,4792,3778,133
7,Cuba,21.521757,-77.781167,2478,2345,87
7,Cyprus,35.1264,33.4299,1053,852,19
7,Czechia,49.8175,15.473,15212,9590,369
7,Denmark,56.2639,9.5018,13643,12541,613
7,Diamond Princess,0,0,712,651,13
7,Djibouti,11.8251,42.5903,5039,4949,58
7,Dominica,15.415,-61.371,18,18,0
7,Dominican Republic,18.7357,-70.1627,60896,27980,1055
7,Ecuador,-1.8312,-78.1834,80036,34544,5507
7,Egypt,26.820553,30.802498,91583,32903,4558
7,El Salvador,13.7942,-88.8965,14221,7549,390
7,Equatorial Guinea,1.6508,10.2679,3071,842,51
7,Eritrea,15.1794,39.7823,263,189,0
7,Estonia,58.5953,25.0136,2033,1915,69
7,Eswatini,-26.5225,31.4659,2142,940,28
7,Ethiopia,9.145,40.4897,13248,5966,209
7,Fiji,-17.7134,178.065,27,18,0
7,Finland,61.92411,25.748151,7388,6920,329
7,France,46.2276,2.2137,217801,80945,30195
7,Gabon,-0.8037,11.6094,6984,4463,49
7,Gambia,13.4432,-15.3101,277,60,6
7,Georgia,42.3154,43.3569,1117,917,16
7,Germany,51.165691,10.451526,206278,189919,9124
7,Ghana,7.9465,-1.0232,31851,28438,161
7,Greece,39.0742,21.8243,4166,1374,201
7,Grenada,12.1165,-61.679,23,23,0
7,Guatemala,15.7835,-90.2308,44492,31045,1699
7,Guinea-Bissau,11.8037,-15.1804,1954,803,26
7,Guinea,9.9456,-9.6966,6927,6098,42
7,Guyana,4.860416,-58.93018,360,180,20
7,Haiti,18.9712,-72.2852,7297,4365,157
7,Holy See,41.9029,12.4534,12,12,0
7,Honduras,15.2,-86.2419,38438,4713,1098
7,Hungary,47.1625,19.5033,4424,3324,596
7,Iceland,64.9631,-19.0208,1843,1823,10
7,India,20.593684,78.96288,1385635,885573,32060
7,Indonesia,-0.7893,113.9213,97286,55354,4714
7,Iran,32.427908,53.688046,288839,251319,15484
7,Iraq,33.223191,43.679291,107573,73317,4284
7,Ireland,53.1424,-7.6921,25869,23364,1764
7,Israel,31.046051,34.851612,60678,26917,457
7,Italy,41.87194,12.56738,245864,198320,35102
7,Jamaica,18.1096,-77.2975,837,711,10
7,Japan,36.204824,138.252924,29684,21464,996
7,Jordan,31.24,36.51,1154,1036,11
7,Kazakhstan,48.0196,66.9237,81720,51823,585
7,Kenya,-0.0236,37.9062,16643,7574,278
7,Korea South,35.907757,127.766922,14150,12890,298
7,Kosovo,42.602636,20.902977,6917,3753,169
7,Kuwait,29.31166,47.481766,63309,53607,429
7,Kyrgyzstan,41.20438,74.766098,32124,19203,1249
7,Laos,19.85627,102.495496,20,19,0
7,Latvia,56.8796,24.6032,1206,1045,31
7,Lebanon,33.8547,35.8623,3582,1671,47
7,Lesotho,-29.61,28.2336,419,69,9
7,Liberia,6.428055,-9.429499,1155,631,71
7,Libya,26.3351,17.228331,2547,510,58
7,Liechtenstein,47.14,9.55,86,81,1
7,Lithuania,55.1694,23.8813,2001,1616,80
7,Luxembourg,49.8153,6.1296,6189,4647,112
7,MS Zaandam,0,0,9,0,2
7,Madagascar,-18.766947,46.869107,8866,5579,78
7,Malawi,-13.2543,34.3015,3453,1373,87
7,Malaysia,4.210484,101.975766,8884,8594,123
7,Maldives,3.2028,73.2207,3252,2498,15
7,Mali,17.570692,-3.996166,2503,1907,123
7,Malta,35.9375,14.3754,686,665,9
7,Mauritania,21.0079,-10.9408,6151,4299,156
7,Mauritius,-20.348404,57.552152,344,332,10
7,Mexico,23.6345,-102.5528,385036,288819,42645
7,Moldova,47.4116,28.3699,22828,15608,732
7,Monaco,43.7333,7.4167,116,104,4
7,Mongolia,46.8625,103.8467,288,218,0
7,Montenegro,42.708678,19.37439,2747,664,43
7,Morocco,31.7917,-7.0926,19645,16282,305
7,Mozambique,-18.665695,35.529562,1616,543,11
7,Namibia,-22.9576,18.4904,1687,72,7
7,Nepal,28.1667,84.25,18483,13053,45
7,Netherlands,52.1326,5.2913,52984,196,6159
7,New Zealand,-40.9006,174.886,1556,1513,22
7,Nicaragua,12.865416,-85.207229,3439,2492,108
7,Niger,17.607789,8.081666,1124,1025,69
7,Nigeria,9.082,8.6753,39977,16948,856
7,North Macedonia,41.6086,21.7453,9934,5357,460
7,Norway,60.472,8.4689,9111,8674,255
7,Oman,21.512583,55.923255,74858,54061,371
7,Pakistan,30.3753,69.3451,273113,237434,5822
7,Panama,8.538,-80.7821,58864,33428,1275
7,Papua New Guinea,-6.314993,143.95555,39,11,0
7,Paraguay,-23.4425,-58.4438,4328,2679,40
7,Peru,-9.19,-75.0152,375961,259423,17843
7,Philippines,12.879721,121.774017,78412,25752,1897
7,Poland,51.9194,19.1451,42622,32419,1664
7,Portugal,39.3999,-8.2245,49955,35010,1716
7,Qatar,25.3548,51.1839,109036,105750,164
7,Romania,45.9432,24.9668,43678,25373,2165
7,Russia,61.52401,105.318756,805332,596064,13172
7,Rwanda,-1.9403,29.8739,1752,907,5
7,Saint Kitts and Nevis,17.357822,-62.782998,17,15,0
7,Saint Lucia,13.9094,-60.9789,24,22,0
7,Saint Vincent and the Grenadines,12.9843,-61.2872,52,39,0
7,San Marino,43.9424,12.4578,699,657,42
7,Sao Tome and Principe,0.1864,6.6131,862,662,14
7,Saudi Arabia,23.885942,45.079162,264973,217782,2703
7,Senegal,14.4974,-14.4524,9552,6364,187
7,Serbia,44.0165,21.0059,22852,0,518
7,Seychelles,-4.6796,55.492,114,39,0
7,Sierra Leone,8.460555,-11.779889,1768,1297,66
7,Singapore,1.2833,103.8333,49888,45352,27
7,Slovakia,48.669,19.699,2141,1577,28
7,Slovenia,46.1512,14.9955,2066,1678,116
7,Somalia,5.152149,46.199616,3178,1521,93
7,South Africa,-30.5595,22.9375,434200,263054,6655
7,South Sudan,6.877,31.307,2258,1175,45
7,Spain,40.463667,-3.74922,272421,150376,28432
7,Sri Lanka,7.873054,80.771797,2770,2103,11
7,Sudan,12.8628,30.2176,11385,5890,717
7,Suriname,3.9193,-56.0278,1381,853,23
7,Sweden,60.128161,18.643501,78997,0,5697
7,Switzerland,46.8182,8.2275,34302,30500,1977
7,Syria,34.802075,38.996815,627,191,36
7,Taiwan,23.7,121,458,440,7
7,Tajikistan,38.861,71.2761,7150,5906,59
7,Tanzania,-6.369028,34.888822,509,183,21
7,Thailand,15.870032,100.992541,3282,3109,58
7,Timor-Leste,-8.874217,125.727539,24,24,0
7,Togo,8.6195,0.8248,853,587,17
7,Trinidad and Tobago,10.6918,-61.2225,147,128,8
7,Tunisia,33.886917,9.537499,1443,1133,50
7,Turkey,38.9637,35.2433,225173,208477,5596
7,United States,40,-100,4178021,1279414,146460
7,Uganda,1.373333,32.290275,1103,982,1
7,Ukraine,48.3794,31.1656,65317,36573,1610
7,United Arab Emirates,23.424076,53.847818,58562,51628,343
7,United Kingdom,55.3781,-3.436,300270,1427,45823
7,Uruguay,-32.5228,-55.7658,1174,947,34
7,Uzbekistan,41.377491,64.585262,19952,10831,111
7,Venezuela,6.4238,-66.5897,14929,8795,138
7,Vietnam,14.058324,108.277199,417,365,0
7,West Bank and Gaza,31.9522,35.2332,10306,3282,75
7,Western Sahara,24.2155,-12.8858,10,8,1
7,Yemen,15.552727,48.516388,1674,780,474
7,Zambia,-13.133897,27.849332,4328,1953,139
7,Zimbabwe,-19.015438,29.154857,2434,518,34
1,Armenia,40.0691,45.0382,0,0,0
1,Australia,-35.4735,149.0124,9,2,0
1,Austria,47.5162,14.5501,0,0,0
1,Azerbai,40.1431,47.5769,0,0,0
1,Bahamas,25.025885,-78.035889,0,0,0
1,Bahrain,26.0275,50.55,0,0,0
1,Bangladesh,23.685,90.3563,0,0,0
1,Barbados,13.1939,-59.5432,0,0,0
1,Belarus,53.7098,27.9534,0,0,0
1,Belgium,50.8333,4.469936,0,0,0
1,Belize,17.1899,-88.4976,0,0,0
1,Benin,9.3077,2.3158,0,0,0
1,Bhutan,27.5142,90.4336,0,0,0
1,Bolivia,-16.2902,-63.5887,0,0,0
1,Bosnia and Herzegovina,43.9159,17.6791,0,0,0
1,Botswana,-22.3285,24.6849,0,0,0
1,Brazil,-14.235,-51.9253,0,0,0
1,Brunei,4.5353,114.7277,0,0,0
1,Bulgaria,42.7339,25.4858,0,0,0
1,Burkina Faso,12.2383,-1.5616,0,0,0
1,Burma,21.9162,95.956,0,0,0
1,Burundi,-3.3731,29.9189,0,0,0
1,Cabo Verde,16.5388,-23.0418,0,0,0
1,Cambodia,11.55,104.9167,1,0,0
1,Cameroon,3.848,11.5021,0,0,0
1,Canada,53.9333,-116.5765,4,0,0
1,Central African Republic,6.6111,20.9394,0,0,0
1,Chad,15.4542,18.7322,0,0,0
1,Chile,-35.6751,-71.543,0,0,0
1,China,31.8257,117.2264,9802,214,213
1,Colombia,4.5709,-74.2973,0,0,0
1,Comoros,-11.6455,43.3333,0,0,0
1,Congo (Brazzaville),-0.228,15.8277,0,0,0
1,Congo (Kinshasa),-4.0383,21.7587,0,0,0
1,Costa Rica,9.7489,-83.7534,0,0,0
1,Cote d'Ivoire,7.54,-5.5471,0,0,0
1,Croatia,45.1,15.2,0,0,0
1,Cuba,21.521757,-77.781167,0,0,0
1,Cyprus,35.1264,33.4299,0,0,0
1,Czechia,49.8175,15.473,0,0,0
1,Denmark,56.2639,9.5018,0,0,0
1,Diamond Princess,0,0,0,0,0
1,Djibouti,11.8251,42.5903,0,0,0
1,Dominica,15.415,-61.371,0,0,0
1,Dominican Republic,18.7357,-70.1627,0,0,0
1,Ecuador,-1.8312,-78.1834,0,0,0
1,Egypt,26.820553,30.802498,0,0,0
1,El Salvador,13.7942,-88.8965,0,0,0
1,Equatorial Guinea,1.6508,10.2679,0,0,0
1,Eritrea,15.1794,39.7823,0,0,0
1,Estonia,58.5953,25.0136,0,0,0
1,Eswatini,-26.5225,31.4659,0,0,0
1,Ethiopia,9.145,40.4897,0,0,0
1,Fiji,-17.7134,178.065,0,0,0
1,Finland,61.92411,25.748151,1,0,0
1,France,46.2276,2.2137,5,0,0
1,Gabon,-0.8037,11.6094,0,0,0
1,Gambia,13.4432,-15.3101,0,0,0
1,Georgia,42.3154,43.3569,0,0,0
1,Germany,51.165691,10.451526,5,0,0
1,Ghana,7.9465,-1.0232,0,0,0
1,Greece,39.0742,21.8243,0,0,0
1,Grenada,12.1165,-61.679,0,0,0
1,Guatemala,15.7835,-90.2308,0,0,0
1,Guinea-Bissau,11.8037,-15.1804,0,0,0
1,Guinea,9.9456,-9.6966,0,0,0
1,Guyana,4.860416,-58.93018,0,0,0
1,Haiti,18.9712,-72.2852,0,0,0
1,Holy See,41.9029,12.4534,0,0,0
1,Honduras,15.2,-86.2419,0,0,0
1,Hungary,47.1625,19.5033,0,0,0
1,Iceland,64.9631,-19.0208,0,0,0
1,India,20.593684,78.96288,1,0,0
1,Indonesia,-0.7893,113.9213,0,0,0
1,Iran,32.427908,53.688046,0,0,0
1,Iraq,33.223191,43.679291,0,0,0
1,Ireland,53.1424,-7.6921,0,0,0
1,Israel,31.046051,34.851612,0,0,0
1,Italy,41.87194,12.56738,2,0,0
1,Jamaica,18.1096,-77.2975,0,0,0
1,Japan,36.204824,138.252924,15,1,0
1,Jordan,31.24,36.51,0,0,0
1,Kazakhstan,48.0196,66.9237,0,0,0
1,Kenya,-0.0236,37.9062,0,0,0
1,Korea South,35.907757,127.766922,11,0,0
1,Kosovo,42.602636,20.902977,0,0,0
1,Kuwait,29.31166,47.481766,0,0,0
1,Kyrgyzstan,41.20438,74.766098,0,0,0
1,Laos,19.85627,102.495496,0,0,0
1,Latvia,56.8796,24.6032,0,0,0
1,Lebanon,33.8547,35.8623,0,0,0
1,Lesotho,-29.61,28.2336,0,0,0
1,Liberia,6.428055,-9.429499,0,0,0
1,Libya,26.3351,17.228331,0,0,0
1,Liechtenstein,47.14,9.55,0,0,0
1,Lithuania,55.1694,23.8813,0,0,0
1,Luxembourg,49.8153,6.1296,0,0,0
1,MS Zaandam,0,0,0,0,0
1,Madagascar,-18.766947,46.869107,0,0,0
1,Malawi,-13.2543,34.3015,0,0,0
1,Malaysia,4.210484,101.975766,8,0,0
1,Maldives,3.2028,73.2207,0,0,0
1,Mali,17.570692,-3.996166,0,0,0
1,Malta,35.9375,14.3754,0,0,0
1,Mauritania,21.0079,-10.9408,0,0,0
1,Mauritius,-20.348404,57.552152,0,0,0
1,Mexico,23.6345,-102.5528,0,0,0
1,Moldova,47.4116,28.3699,0,0,0
1,Monaco,43.7333,7.4167,0,0,0
1,Mongolia,46.8625,103.8467,0,0,0
1,Montenegro,42.708678,19.37439,0,0,0
1,Morocco,31.7917,-7.0926,0,0,0
1,Mozambique,-18.665695,35.529562,0,0,0
1,Namibia,-22.9576,18.4904,0,0,0
1,Nepal,28.1667,84.25,1,0,0
1,Netherlands,52.1326,5.2913,0,0,0
1,New Zealand,-40.9006,174.886,0,0,0
1,Nicaragua,12.865416,-85.207229,0,0,0
1,Niger,17.607789,8.081666,0,0,0
1,Nigeria,9.082,8.6753,0,0,0
1,North Macedonia,41.6086,21.7453,0,0,0
1,Norway,60.472,8.4689,0,0,0
1,Oman,21.512583,55.923255,0,0,0
1,Pakistan,30.3753,69.3451,0,0,0
1,Panama,8.538,-80.7821,0,0,0
1,Papua New Guinea,-6.314993,143.95555,0,0,0
1,Paraguay,-23.4425,-58.4438,0,0,0
1,Peru,-9.19,-75.0152,0,0,0
1,Philippines,12.879721,121.774017,1,0,0
1,Poland,51.9194,19.1451,0,0,0
1,Portugal,39.3999,-8.2245,0,0,0
1,Qatar,25.3548,51.1839,0,0,0
1,Romania,45.9432,24.9668,0,0,0
1,Russia,61.52401,105.318756,2,0,0
1,Rwanda,-1.9403,29.8739,0,0,0
1,Saint Kitts and Nevis,17.357822,-62.782998,0,0,0
1,Saint Lucia,13.9094,-60.9789,0,0,0
1,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,0
1,San Marino,43.9424,12.4578,0,0,0
1,Sao Tome and Principe,0.1864,6.6131,0,0,0
1,Saudi Arabia,23.885942,45.079162,0,0,0
1,Senegal,14.4974,-14.4524,0,0,0
1,Serbia,44.0165,21.0059,0,0,0
1,Seychelles,-4.6796,55.492,0,0,0
1,Sierra Leone,8.460555,-11.779889,0,0,0
1,Singapore,1.2833,103.8333,13,0,0
1,Slovakia,48.669,19.699,0,0,0
1,Slovenia,46.1512,14.9955,0,0,0
1,Somalia,5.152149,46.199616,0,0,0
1,South Africa,-30.5595,22.9375,0,0,0
1,South Sudan,6.877,31.307,0,0,0
1,Spain,40.463667,-3.74922,0,0,0
1,Sri Lanka,7.873054,80.771797,1,0,0
1,Sudan,12.8628,30.2176,0,0,0
1,Suriname,3.9193,-56.0278,0,0,0
1,Sweden,60.128161,18.643501,1,0,0
1,Switzerland,46.8182,8.2275,0,0,0
1,Syria,34.802075,38.996815,0,0,0
1,Taiwan,23.7,121,10,0,0
1,Tajikistan,38.861,71.2761,0,0,0
1,Tanzania,-6.369028,34.888822,0,0,0
1,Thailand,15.870032,100.992541,19,5,0
1,Timor-Leste,-8.874217,125.727539,0,0,0
1,Togo,8.6195,0.8248,0,0,0
1,Trinidad and Tobago,10.6918,-61.2225,0,0,0
1,Tunisia,33.886917,9.537499,0,0,0
1,Turkey,38.9637,35.2433,0,0,0
1,United States,40,-100,7,0,0
1,Uganda,1.373333,32.290275,0,0,0
1,Ukraine,48.3794,31.1656,0,0,0
1,United Arab Emirates,23.424076,53.847818,4,0,0
1,United Kingdom,55.3781,-3.436,2,0,0
1,Uruguay,-32.5228,-55.7658,0,0,0
1,Uzbekistan,41.377491,64.585262,0,0,0
1,Venezuela,6.4238,-66.5897,0,0,0
1,Vietnam,14.058324,108.277199,2,0,0
1,West Bank and Gaza,31.9522,35.2332,0,0,0
1,Western Sahara,24.2155,-12.8858,0,0,0
1,Yemen,15.552727,48.516388,0,0,0
1,Zambia,-13.133897,27.849332,0,0,0
1,Zimbabwe,-19.015438,29.154857,0,0,0
2,Afghanistan,33.93911,67.709953,1,0,0
2,Albania,41.1533,20.1683,0,0,0
2,Algeria,28.0339,1.6596,1,0,0
2,Andorra,42.5063,1.5218,0,0,0
2,Angola,-11.2027,17.8739,0,0,0
2,Antigua and Barbuda,17.0608,-61.7964,0,0,0
2,Argentina,-38.4161,-63.6167,0,0,0
2,Armenia,40.0691,45.0382,0,0,0
2,Australia,-35.4735,149.0124,25,11,0
2,Austria,47.5162,14.5501,9,0,0
2,Azerbai,40.1431,47.5769,0,0,0
2,Bahamas,25.025885,-78.035889,0,0,0
2,Bahrain,26.0275,50.55,41,0,0
2,Bangladesh,23.685,90.3563,0,0,0
2,Barbados,13.1939,-59.5432,0,0,0
2,Belarus,53.7098,27.9534,1,0,0
2,Belgium,50.8333,4.469936,1,1,0
2,Belize,17.1899,-88.4976,0,0,0
2,Benin,9.3077,2.3158,0,0,0
2,Bhutan,27.5142,90.4336,0,0,0
2,Bolivia,-16.2902,-63.5887,0,0,0
2,Bosnia and Herzegovina,43.9159,17.6791,0,0,0
2,Botswana,-22.3285,24.6849,0,0,0
2,Brazil,-14.235,-51.9253,2,0,0
2,Brunei,4.5353,114.7277,0,0,0
2,Bulgaria,42.7339,25.4858,0,0,0
2,Burkina Faso,12.2383,-1.5616,0,0,0
2,Burma,21.9162,95.956,0,0,0
2,Burundi,-3.3731,29.9189,0,0,0
2,Cabo Verde,16.5388,-23.0418,0,0,0
2,Cambodia,11.55,104.9167,1,1,0
2,Cameroon,3.848,11.5021,0,0,0
2,Canada,53.9333,-116.5765,20,6,0
2,Central African Republic,6.6111,20.9394,0,0,0
2,Chad,15.4542,18.7322,0,0,0
2,Chile,-35.6751,-71.543,2,0,0
2,China,31.8257,117.2264,79356,39320,2837
2,Colombia,4.5709,-74.2973,0,0,0
2,Comoros,-11.6455,43.3333,0,0,0
2,Congo (Brazzaville),-0.228,15.8277,0,0,0
2,Congo (Kinshasa),-4.0383,21.7587,0,0,0
2,Costa Rica,9.7489,-83.7534,0,0,0
2,Cote d'Ivoire,7.54,-5.5471,0,0,0
2,Croatia,45.1,15.2,6,0,0
2,Cuba,21.521757,-77.781167,0,0,0
2,Cyprus,35.1264,33.4299,0,0,0
2,Czechia,49.8175,15.473,0,0,0
2,Denmark,56.2639,9.5018,3,0,0
2,Diamond Princess,0,0,705,10,6
2,Djibouti,11.8251,42.5903,0,0,0
2,Dominica,15.415,-61.371,0,0,0
2,Dominican Republic,18.7357,-70.1627,0,0,0
2,Ecuador,-1.8312,-78.1834,0,0,0
2,Egypt,26.820553,30.802498,1,1,0
2,El Salvador,13.7942,-88.8965,0,0,0
2,Equatorial Guinea,1.6508,10.2679,0,0,0
2,Eritrea,15.1794,39.7823,0,0,0
2,Estonia,58.5953,25.0136,1,0,0
2,Eswatini,-26.5225,31.4659,0,0,0
2,Ethiopia,9.145,40.4897,0,0,0
2,Fiji,-17.7134,178.065,0,0,0
2,Finland,61.92411,25.748151,3,1,0
2,France,46.2276,2.2137,100,12,2
2,Gabon,-0.8037,11.6094,0,0,0
2,Gambia,13.4432,-15.3101,0,0,0
2,Georgia,42.3154,43.3569,1,0,0
2,Germany,51.165691,10.451526,79,16,0
2,Ghana,7.9465,-1.0232,0,0,0
2,Greece,39.0742,21.8243,4,0,0
2,Grenada,12.1165,-61.679,0,0,0
2,Guatemala,15.7835,-90.2308,0,0,0
2,Guinea-Bissau,11.8037,-15.1804,0,0,0
2,Guinea,9.9456,-9.6966,0,0,0
2,Guyana,4.860416,-58.93018,0,0,0
2,Haiti,18.9712,-72.2852,0,0,0
2,Holy See,41.9029,12.4534,0,0,0
2,Honduras,15.2,-86.2419,0,0,0
2,Hungary,47.1625,19.5033,0,0,0
2,Iceland,64.9631,-19.0208,1,0,0
2,India,20.593684,78.96288,3,3,0
2,Indonesia,-0.7893,113.9213,0,0,0
2,Iran,32.427908,53.688046,593,123,43
2,Iraq,33.223191,43.679291,13,0,0
2,Ireland,53.1424,-7.6921,1,0,0
2,Israel,31.046051,34.851612,7,1,0
2,Italy,41.87194,12.56738,1128,46,29
2,Jamaica,18.1096,-77.2975,0,0,0
2,Japan,36.204824,138.252924,245,32,6
2,Jordan,31.24,36.51,0,0,0
2,Kazakhstan,48.0196,66.9237,0,0,0
2,Kenya,-0.0236,37.9062,0,0,0
2,Korea South,35.907757,127.766922,3150,27,16
2,Kosovo,42.602636,20.902977,0,0,0
2,Kuwait,29.31166,47.481766,45,0,0
2,Kyrgyzstan,41.20438,74.766098,0,0,0
2,Laos,19.85627,102.495496,0,0,0
2,Latvia,56.8796,24.6032,0,0,0
2,Lebanon,33.8547,35.8623,4,0,0
2,Lesotho,-29.61,28.2336,0,0,0
2,Liberia,6.428055,-9.429499,0,0,0
2,Libya,26.3351,17.228331,0,0,0
2,Liechtenstein,47.14,9.55,0,0,0
2,Lithuania,55.1694,23.8813,1,0,0
2,Luxembourg,49.8153,6.1296,1,0,0
2,MS Zaandam,0,0,0,0,0
2,Madagascar,-18.766947,46.869107,0,0,0
2,Malawi,-13.2543,34.3015,0,0,0
2,Malaysia,4.210484,101.975766,25,18,0
2,Maldives,3.2028,73.2207,0,0,0
2,Mali,17.570692,-3.996166,0,0,0
2,Malta,35.9375,14.3754,0,0,0
2,Mauritania,21.0079,-10.9408,0,0,0
2,Mauritius,-20.348404,57.552152,0,0,0
2,Mexico,23.6345,-102.5528,4,0,0
2,Moldova,47.4116,28.3699,0,0,0
2,Monaco,43.7333,7.4167,1,0,0
2,Mongolia,46.8625,103.8467,0,0,0
2,Montenegro,42.708678,19.37439,0,0,0
2,Morocco,31.7917,-7.0926,0,0,0
2,Mozambique,-18.665695,35.529562,0,0,0
2,Namibia,-22.9576,18.4904,0,0,0
2,Nepal,28.1667,84.25,1,1,0
2,Netherlands,52.1326,5.2913,6,0,0
2,New Zealand,-40.9006,174.886,1,0,0
2,Nicaragua,12.865416,-85.207229,0,0,0
2,Niger,17.607789,8.081666,0,0,0
2,Nigeria,9.082,8.6753,1,0,0
2,North Macedonia,41.6086,21.7453,1,0,0
2,Norway,60.472,8.4689,15,0,0
2,Oman,21.512583,55.923255,6,1,0
2,Pakistan,30.3753,69.3451,4,0,0
2,Panama,8.538,-80.7821,0,0,0
2,Papua New Guinea,-6.314993,143.95555,0,0,0
2,Paraguay,-23.4425,-58.4438,0,0,0
2,Peru,-9.19,-75.0152,0,0,0
2,Philippines,12.879721,121.774017,3,1,1
2,Poland,51.9194,19.1451,0,0,0
2,Portugal,39.3999,-8.2245,0,0,0
2,Qatar,25.3548,51.1839,1,0,0
2,Romania,45.9432,24.9668,3,0,0
2,Russia,61.52401,105.318756,2,2,0
2,Rwanda,-1.9403,29.8739,0,0,0
2,Saint Kitts and Nevis,17.357822,-62.782998,0,0,0
2,Saint Lucia,13.9094,-60.9789,0,0,0
2,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,0
2,San Marino,43.9424,12.4578,1,0,0
2,Sao Tome and Principe,0.1864,6.6131,0,0,0
2,Saudi Arabia,23.885942,45.079162,0,0,0
2,Senegal,14.4974,-14.4524,0,0,0
2,Serbia,44.0165,21.0059,0,0,0
2,Seychelles,-4.6796,55.492,0,0,0
2,Sierra Leone,8.460555,-11.779889,0,0,0
2,Singapore,1.2833,103.8333,102,72,0
2,Slovakia,48.669,19.699,0,0,0
2,Slovenia,46.1512,14.9955,0,0,0
2,Somalia,5.152149,46.199616,0,0,0
2,South Africa,-30.5595,22.9375,0,0,0
2,South Sudan,6.877,31.307,0,0,0
2,Spain,40.463667,-3.74922,45,2,0
2,Sri Lanka,7.873054,80.771797,1,1,0
2,Sudan,12.8628,30.2176,0,0,0
2,Suriname,3.9193,-56.0278,0,0,0
2,Sweden,60.128161,18.643501,12,0,0
2,Switzerland,46.8182,8.2275,18,0,0
2,Syria,34.802075,38.996815,0,0,0
2,Taiwan,23.7,121,39,9,1
2,Tajikistan,38.861,71.2761,0,0,0
2,Tanzania,-6.369028,34.888822,0,0,0
2,Thailand,15.870032,100.992541,42,28,0
2,Timor-Leste,-8.874217,125.727539,0,0,0
2,Togo,8.6195,0.8248,0,0,0
2,Trinidad and Tobago,10.6918,-61.2225,0,0,0
2,Tunisia,33.886917,9.537499,0,0,0
2,Turkey,38.9637,35.2433,0,0,0
2,United States,40,-100,24,7,1
2,Uganda,1.373333,32.290275,0,0,0
2,Ukraine,48.3794,31.1656,0,0,0
2,United Arab Emirates,23.424076,53.847818,21,5,0
2,United Kingdom,55.3781,-3.436,61,8,0
2,Uruguay,-32.5228,-55.7658,0,0,0
2,Uzbekistan,41.377491,64.585262,0,0,0
2,Venezuela,6.4238,-66.5897,0,0,0
2,Vietnam,14.058324,108.277199,16,16,0
2,West Bank and Gaza,31.9522,35.2332,0,0,0
2,Western Sahara,24.2155,-12.8858,0,0,0
2,Yemen,15.552727,48.516388,0,0,0
2,Zambia,-13.133897,27.849332,0,0,0
2,Zimbabwe,-19.015438,29.154857,0,0,0
3,Afghanistan,33.93911,67.709953,174,5,4
3,Albania,41.1533,20.1683,243,52,15
3,Algeria,28.0339,1.6596,716,46,44
3,Andorra,42.5063,1.5218,376,10,12
3,Angola,-11.2027,17.8739,7,1,2
3,Antigua and Barbuda,17.0608,-61.7964,7,0,0
